id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,label,attack
406,0,10.11.54.186,b6:4f:0a:65:94:67,b6:4f:0a,41616,10.11.54.137,8a:ec:a1:60:e2:24,8a:ec:a1,5000,6,4,0,0,1740844876274,1740844970747,94473,124,12376,1740844876274,1740844970747,94473,50,11667,1740844876274,1740844970747,94473,74,709,0,99.80645161290325,342.59363867248226,2329,0,233.34,512.1030114007476,2329,0,9.581081081081086,35.571270058992475,305,0,768.0731707317075,1564.7297843017006,5003,0,1928.0204081632653,2008.908975142518,5044,0,1294.1506849315072,1860.6015654384532,5003,2,0,0,0,123,72,0,2,1,0,0,0,49,36,0,1,1,0,0,0,74,36,0,1,1,DeepRed auto-c2
407,0,10.11.54.223,aa:29:11:a9:50:9d,aa:29:11,34692,10.11.54.137,8a:ec:a1:60:e2:24,8a:ec:a1,5000,6,4,0,0,1740845029227,1740845050303,21076,37,1927,1740845029227,1740845050303,21076,16,1494,1740845029227,1740845050303,21076,21,433,0,52.081081081081074,123.50402116224087,636,0,93.375,166.2700113269578,636,0,20.619047619047617,65.7118529570398,305,0,585.4444444444446,1472.905281494356,5002,1,1405.0666666666666,2062.2933304824464,5016,0,1053.8000000000002,1865.9062028662477,5002,2,0,0,0,36,20,0,2,1,0,0,0,15,10,0,1,1,0,0,0,21,10,0,1,1,DeepRed auto-c2
408,0,10.11.54.186,b6:4f:0a:65:94:67,b6:4f:0a,53364,10.11.54.137,8a:ec:a1:60:e2:24,8a:ec:a1,5000,6,4,0,0,1740845061242,1740845075795,14553,31,5064,1740845061242,1740845075794,14552,15,4659,1740845061242,1740845075795,14553,16,405,0,163.3548387096774,503.9895864259563,2359,0,310.6,702.3086216187296,2359,0,25.3125,75.15913672557272,305,0,485.1,1272.676607892147,5004,0,1039.4285714285716,1743.3698453232514,5005,0,970.1999999999998,1689.0778210947788,5004,2,0,0,0,30,14,0,2,1,0,0,0,14,7,0,1,1,0,0,0,16,7,0,1,1,DeepRed auto-c2
409,0,10.11.54.186,b6:4f:0a:65:94:67,b6:4f:0a,57260,10.11.54.137,8a:ec:a1:60:e2:24,8a:ec:a1,5000,6,4,0,0,1740844987260,1740845088901,101641,180,55389,1740844987260,1740845088901,101641,84,54497,1740844987261,1740845088901,101640,96,892,0,307.71666666666675,1063.757944255403,7240,0,648.7738095238096,1489.4690276625545,7240,0,9.291666666666666,31.723116813309467,305,0,567.8268156424585,1264.5205460615157,5003,0,1224.5903614457834,1646.6525840592155,5049,0,1069.894736842106,1577.9259243843944,5003,2,0,0,0,179,95,0,2,1,0,0,0,83,52,0,1,1,0,0,0,96,43,0,1,1,DeepRed auto-c2
410,0,10.11.54.115,3e:81:bf:2c:30:14,3e:81:bf,52290,10.11.54.137,8a:ec:a1:60:e2:24,8a:ec:a1,5000,6,4,0,0,1740844998622,1740845011335,12713,78,200003,1740844998622,1740845011335,12713,39,199612,1740844998622,1740845011335,12713,39,391,0,2564.1410256410263,4738.037885647128,19602,0,5118.25641025641,5665.33605505747,19602,0,10.025641025641026,48.820556056411526,305,0,165.10389610389606,726.0663226269634,5008,0,334.5526315789473,1018.5570264221676,5008,0,334.55263157894746,1012.5660391507984,5008,2,0,0,0,77,34,0,2,1,0,0,0,38,27,0,1,1,0,0,0,39,7,0,1,1,DeepRed auto-c2
411,0,10.11.54.115,3e:81:bf:2c:30:14,3e:81:bf,58598,10.11.54.137,8a:ec:a1:60:e2:24,8a:ec:a1,5000,6,4,0,0,1740845012670,1740845094420,81750,2089,14447578,1740845012670,1740845094420,81750,1043,14446971,1740845012671,1740845094420,81749,1046,607,0,6916.025849688847,7439.380860556343,18824,0,13851.362416107391,3840.457362524074,18824,0,0.5803059273422561,9.645424544475024,305,0,39.15229885057468,362.77945002085545,6003,0,78.45489443378118,513.0675750622407,6006,0,78.22870813397131,510.4392447164511,6003,2,0,0,0,2088,1051,0,2,1,0,0,0,1042,1024,0,1,1,0,0,0,1046,27,0,1,1,DeepRed auto-c2
412,0,10.11.54.223,aa:29:11:a9:50:9d,aa:29:11,47796,10.11.54.137,8a:ec:a1:60:e2:24,8a:ec:a1,5000,6,4,0,0,1740845043200,1740845053233,10033,22,894,1740845043200,1740845053233,10033,10,535,1740845043200,1740845053233,10033,12,359,0,40.63636363636364,87.61634194956656,305,0,53.5,91.26061582084574,267,0,29.916666666666664,86.97905529842262,305,0,477.7619047619048,1497.16765610141,5002,0,1114.7777777777778,2207.536793452024,5014,0,912.0909090909092,2011.799167638035,5002,2,0,0,0,21,10,0,2,1,0,0,0,9,5,0,1,1,0,0,0,12,5,0,1,1,DeepRed auto-c2
413,0,10.11.54.223,aa:29:11:a9:50:9d,aa:29:11,37516,10.11.54.137,8a:ec:a1:60:e2:24,8a:ec:a1,5000,6,4,0,0,1740845053252,1740845152416,99164,172,87636,1740845053252,1740845152415,99163,81,86827,1740845053253,1740845152416,99163,91,809,0,509.51162790697686,1373.4169855649343,7240,0,1071.9382716049386,1850.7735770866127,7240,0,8.890109890109892,32.49767531838087,305,0,579.9064327485382,1328.56069511537,5003,0,1239.5375,1734.4016218620534,5046,0,1101.8111111111116,1672.492964627681,5003,2,0,0,0,171,89,0,2,1,0,0,0,80,50,0,1,1,0,0,0,91,39,0,1,1,DeepRed auto-c2
414,0,10.11.54.186,b6:4f:0a:65:94:67,b6:4f:0a,54048,10.11.54.137,8a:ec:a1:60:e2:24,8a:ec:a1,5000,6,4,0,0,1740845088924,1740845131314,42390,73,6407,1740845088924,1740845131313,42389,31,5835,1740845088924,1740845131314,42390,42,572,0,87.76712328767121,252.2778737241462,1636,0,188.22580645161287,362.7980806341565,1636,0,13.619047619047617,46.83648378886905,305,0,588.7500000000003,1274.8971320004991,5002,0,1412.9666666666667,1678.5900997529163,5013,0,1033.90243902439,1554.3016567719094,5002,2,0,0,0,72,40,0,2,1,0,0,0,30,20,0,1,1,0,0,0,42,20,0,1,1,DeepRed auto-c2
415,0,10.11.54.223,aa:29:11:a9:50:9d,aa:29:11,40926,10.11.54.137,8a:ec:a1:60:e2:24,8a:ec:a1,5000,6,4,0,0,1740845121750,1740845127075,5325,51,90692,1740845121750,1740845127075,5325,27,90318,1740845121751,1740845127075,5324,24,374,0,1778.2745098039218,3404.9343786829804,15928,0,3345.111111111112,4107.853176289133,15928,0,15.583333333333329,62.10224155211389,305,0,106.5,500.88559327557056,2960,0,204.80769230769224,701.1072967374264,3047,0,231.47826086956525,727.7305863601658,2960,2,0,0,0,50,23,0,2,1,0,0,0,26,18,0,1,1,0,0,0,24,5,0,1,1,DeepRed auto-c2
